total_freight_value,total_payment,payment_installments,total_price
18.05,243.04,4.0,224.99
25.77,95.67,1.0,69.9
39.36,358.68,1.0,139.98
18.28,224.09,6.0,205.81
19.02,267.02,9.0,248.0
97.16,280.86,6.0,183.7
15.45,65.44,3.0,49.99
23.44,216.68,4.0,84.9
97.56,347.56,10.0,250.0
17.35,147.34,1.0,129.99
20.97,259.87,5.0,238.9
59.73,319.63,10.0,259.9
11.73,75.63,1.0,63.9
17.6,47.81,1.0,30.21
12.13,102.03,2.0,89.9
24.61,223.61,8.0,199.0
23.62,140.62,1.0,117.0
7.61,57.51,1.0,49.9
7.78,47.68,1.0,39.9
15.1,44.09,1.0,28.99
12.79,42.69,1.0,29.9
16.09,156.08,10.0,139.99
13.38,64.28,1.0,50.9
18.12,325.62,6.0,307.5
15.9,87.9,1.0,72.0
8.65,208.55,3.0,199.9
26.78,126.68,5.0,99.9
11.1,81.0,2.0,69.9
19.27,218.27,5.0,199.0
32.24,212.02,1.0,391.8
18.23,47.22,1.0,28.99
29.58,335.16,7.0,138.0
13.14,128.04,2.0,114.9
9.34,44.24,2.0,34.9
16.84,73.69,1.0,56.85
21.05,100.95,4.0,79.9
13.34,163.24,2.0,149.9
10.96,40.86,1.0,29.9
14.52,64.51,1.0,49.99
15.46,52.63,1.0,89.8
21.41,131.31,1.0,109.9
15.09,204.08,10.0,188.99
18.59,68.59,5.0,50.0
24.9,57.8,1.0,32.9
24.27,184.26,1.0,159.99
7.39,57.38,5.0,49.99
18.64,118.63,1.0,99.99
27.18,91.98,1.0,64.8
27.42,192.24,2.0,68.7
7.39,35.38,1.0,27.99
16.22,28.1,1.0,39.98
27.98,264.88,5.0,236.9
19.68,121.68,1.0,102.0
11.85,60.85,2.0,49.0
18.26,73.25,3.0,54.99
28.17,283.17,10.0,255.0
9.27,38.17,1.0,28.9
18.07,286.45,8.0,268.38
15.72,166.72,1.0,151.0
11.8,96.8,1.0,85.0
12.48,27.38,2.0,14.9
15.36,84.36,1.0,69.0
16.32,40.65,4.0,24.33
19.95,39.94,3.0,19.99
10.96,22.95,2.0,11.99
11.62,96.62,1.0,85.0
32.26,540.52,3.0,238.0
12.48,52.48,1.0,40.0
25.63,73.51,1.0,47.88
14.14,69.14,1.0,55.0
17.7,81.6,1.0,63.9
13.58,160.72,7.0,147.14
9.34,51.24,5.0,41.9
15.2,80.1,1.0,64.9
16.11,66.01,5.0,49.9
8.27,42.27,2.0,34.0
15.23,65.13,2.0,49.9
20.5,117.12,8.0,207.8
18.72,228.62,6.0,209.9
21.89,221.89,1.0,200.0
14.1,64.0,2.0,49.9
40.29,651.87,4.0,177.0
28.81,87.8,3.0,58.99
20.54,160.44,2.0,139.9
12.8,78.3,1.0,65.5
12.18,109.67,1.0,97.49
13.61,98.51,1.0,84.9
14.37,103.37,4.0,89.0
17.81,107.71,8.0,89.9
15.1,27.6,1.0,12.5
10.96,45.86,1.0,34.9
16.39,106.38,4.0,89.99
31.38,602.58,10.0,571.2
16.74,156.73,8.0,139.99
12.65,87.55,2.0,74.9
29.72,218.72,4.0,189.0
15.03,405.03,5.0,390.0
33.58,187.12,1.0,59.98
16.02,195.92,2.0,179.9
20.84,55.83,1.0,34.99
15.27,89.17,3.0,73.9
43.8,242.8,15.0,199.0
16.19,364.99,1.0,348.8
24.22,142.11,9.0,260.0
15.8,115.7,4.0,99.9
47.13,267.12,2.0,219.99
30.2,148.36,3.0,43.98
19.41,237.61,3.0,218.2
68.36,828.2800000000001,1.0,759.92
19.04,62.04,2.0,43.0
8.04,97.94,4.0,89.9
11.02,69.02,1.0,58.0
13.0,62.0,1.0,49.0
19.74,129.73,1.0,109.99
90.12,269.12,1.0,179.0
18.73,108.72,1.0,89.99
11.15,51.05,1.0,39.9
77.74,124.37,1.0,171.0
7.39,35.38,1.0,27.99
23.29,93.19,1.0,69.9
7.78,38.28,1.0,30.5
10.79,235.69,3.0,224.9
8.72,33.72,1.0,25.0
50.42,216.2,5.0,165.78
33.4,486.8,1.0,210.0
19.66,79.56,3.0,59.9
21.76,1521.75,10.0,1499.99
12.23,54.23,1.0,42.0
11.15,69.04,1.0,57.89
30.2,169.6,1.0,54.6
19.32,59.31,1.0,39.99
21.05,100.95,1.0,79.9
7.89,97.79,1.0,89.9
48.92,1137.8,8.0,519.98
11.85,37.85,1.0,26.0
9.36,99.26,8.0,89.9
25.66,142.96,1.0,117.3
13.67,208.66,1.0,194.99
30.9,115.01,1.0,199.12
26.34,164.34,2.0,138.0
16.35,101.25,2.0,84.9
14.14,69.14,6.0,55.0
38.73,207.73,1.0,169.0
12.57,132.42,2.0,119.85
33.5,88.75,3.0,144.0
17.14,117.04,5.0,99.9
18.9,162.7,4.0,143.8
19.61,79.51,1.0,59.9
8.29,48.19,2.0,39.9
8.29,23.59,1.0,15.3
15.1,55.0,1.0,39.9
42.15,241.15,8.0,199.0
23.27,128.27,8.0,105.0
19.97,124.96,7.0,104.99
40.63,200.53,4.0,159.9
86.29,248.29,10.0,162.0
16.11,65.01,2.0,48.9
23.52,158.51,1.0,134.99
25.1,1225.08,8.0,1199.98
17.16,217.06,1.0,199.9
23.33,98.33,1.0,75.0
0.0,215.6,8.0,107.8
9.34,44.34,1.0,35.0
18.27,118.26,4.0,99.99
39.02,146.02,1.0,107.0
18.02,128.02,1.0,110.0
17.21,122.21,4.0,105.0
7.39,63.39,1.0,56.0
29.3,379.2,10.0,349.9
325.84,1106.52,1.0,1887.2
17.58,137.48,10.0,119.9
32.79,231.79,3.0,199.0
7.87,31.36,1.0,23.49
16.35,100.34,3.0,83.99
90.81,689.81,10.0,599.0
17.68,274.94,1.0,119.8
8.27,19.07,1.0,10.8
12.82,201.82,4.0,189.0
62.85,212.75,10.0,149.9
19.43,209.43,1.0,190.0
31.02,62.92,1.0,31.9
22.17,195.54,6.0,43.010000000000005
14.1,54.1,4.0,40.0
41.92,162.82,1.0,120.9
14.1,61.0,3.0,46.9
16.72,37.36,1.0,58.0
222.38,1221.28,10.0,998.9
35.83,223.4,1.0,187.57
27.23,157.13,1.0,129.9
13.97,103.67,2.0,89.7
27.35,116.45,1.0,89.1
23.34,100.33,1.0,76.99
8.47,52.37,1.0,43.9
7.78,30.78,1.0,23.0
45.3,351.81,1.0,71.97
29.59,199.58,10.0,169.99
17.87,216.87,5.0,199.0
51.79,1391.79,1.0,1340.0
18.79,148.69,2.0,129.9
19.0,268.9,1.0,249.9
48.88,80.68,3.0,31.8
15.62,85.81,1.0,156.0
17.63,33.62,3.0,15.99
14.52,38.51,3.0,23.99
18.56,205.54,10.0,186.98
16.14,71.04,2.0,54.9
9.04,49.03,1.0,39.99
11.85,61.8,6.0,49.95
15.1,29.9,1.0,14.8
38.02,196.92,2.0,158.9
27.22,92.12,2.0,64.9
16.29,236.28,8.0,219.99
15.31,95.21,3.0,79.9
18.09,93.08,2.0,74.99
13.58,160.57,1.0,146.99
23.35,133.25,8.0,109.9
23.62,172.62,5.0,149.0
15.23,45.21,1.0,29.98
18.94,118.93,3.0,99.99
18.44,98.34,1.0,79.9
12.06,91.96,1.0,79.9
15.15,215.05,7.0,199.9
13.3,104.85,5.0,91.55
19.32,68.32,3.0,49.0
20.31,180.21,4.0,159.9
15.82,403.64,1.0,186.0
41.13,573.39,10.0,150.0
15.23,45.22,1.0,29.99
11.85,44.35,2.0,32.5
23.08,862.08,6.0,839.0
15.38,105.28,1.0,89.9
18.23,43.22,1.0,24.99
15.1,43.0,3.0,27.9
17.55,417.54,10.0,399.99
28.81,233.81,3.0,205.0
9.72,138.62,6.0,128.9
11.43,69.32,1.0,57.89
15.1,57.0,1.0,41.9
14.52,39.42,1.0,24.9
12.94,40.84,1.0,27.9
15.1,53.1,1.0,38.0
14.79,163.79,3.0,149.0
15.5,205.49,4.0,189.99
33.92,327.44,1.0,129.8
52.1,135.95,8.0,219.8
14.52,64.42,1.0,49.9
104.16,246.98,2.0,389.8
11.85,22.84,1.0,10.99
23.77,173.67,1.0,149.9
36.36,912.32,12.0,419.8
16.39,232.29,4.0,215.9
16.79,42.69,1.0,25.9
16.36,246.36,8.0,230.0
23.29,93.28,2.0,69.99
12.48,38.38,1.0,25.9
29.42,188.42,1.0,159.0
15.72,135.71,1.0,119.99
25.38,45.37,3.0,19.99
23.5,123.4,4.0,99.9
7.39,56.88,1.0,49.49
16.27,88.61,1.0,72.34
54.9,156.45000000000002,2.0,258.0
0.0,99.9,1.0,99.9
9.94,66.14,1.0,56.2
9.09,57.99,1.0,48.9
33.4,486.8,1.0,210.0
29.88,239.88,10.0,210.0
15.52,75.51,1.0,59.99
37.29,740.97,2.0,209.7
17.78,38.48,3.0,20.7
11.75,63.65,3.0,51.9
16.6,40.59,4.0,23.99
11.81,71.8,1.0,59.99
16.58,151.58,1.0,135.0
40.17,1139.17,6.0,1099.0
11.92,71.82,1.0,59.9
18.82,94.4,2.0,169.98
15.85,93.85,1.0,78.0
11.73,71.63,5.0,59.9
11.85,41.75,4.0,29.9
19.04,49.03,1.0,29.99
8.32,88.22,1.0,79.9
13.18,103.08,1.0,89.9
9.44,299.44,10.0,290.0
7.78,19.77,1.0,11.99
23.07,92.97,1.0,69.9
14.73,154.63,3.0,139.9
11.06,76.05,1.0,64.99
32.45,172.44,2.0,139.99
24.96,72.38,3.0,119.8
19.0,147.0,1.0,128.0
9.41,94.35,1.0,84.94
28.2,63.1,1.0,98.0
15.91,180.91,3.0,165.0
22.03,242.03,1.0,220.0
19.44,54.44,1.0,35.0
18.14,223.14,6.0,205.0
83.16,1464.48,2.0,405.0
39.68,49.34,4.0,59.0
15.1,40.09,4.0,24.99
15.21,314.21,3.0,299.0
18.52,78.02,7.0,59.5
27.3,136.3,5.0,109.0
60.6,639.6,8.0,579.0
37.89,177.88,1.0,139.99
13.63,100.62,5.0,86.99
33.43,173.33,3.0,139.9
16.71,246.61,18.0,229.9
12.68,91.68,9.0,79.0
22.06,57.06,1.0,35.0
16.77,286.77,1.0,270.0
12.7,63.6,5.0,50.9
66.43,291.43,2.0,225.0
7.9,99.45,1.0,91.55
12.08,110.08,2.0,98.0
12.85,70.75,6.0,57.9
35.7,90.6,1.0,54.9
11.9,84.52,1.0,72.62
11.85,35.84,1.0,23.99
30.3,230.56,3.0,84.97999999999999
17.92,52.15,1.0,34.23
12.47,122.37,3.0,109.9
17.46,96.46,1.0,79.0
68.36,358.24,5.0,21.2
29.83,144.82,5.0,114.99
42.86,143.86,1.0,101.0
23.5,73.5,1.0,50.0
17.09,207.09,1.0,190.0
25.34,358.68,2.0,154.0
15.79,39.78,1.0,23.99
11.87,64.77,3.0,52.9
7.78,56.78,1.0,49.0
25.61,205.51,2.0,179.9
69.63,1017.99,8.0,269.70000000000005
29.04,498.08,2.0,220.0
25.63,31.63,1.0,6.0
15.81,165.71,3.0,149.9
51.08,782.16,7.0,340.0
9.74,69.73,2.0,59.99
27.31,93.21,1.0,65.9
7.78,21.43,1.0,13.65
74.24,184.11,1.0,293.98
35.94,243.48,8.0,85.8
15.31,45.3,2.0,29.99
37.14,468.78,1.0,197.25
16.42,111.02,1.0,94.6
15.34,100.33,1.0,84.99
15.13,70.12,1.0,54.99
19.53,99.33,2.0,79.8
18.25,516.25,8.0,498.0
25.63,40.53,1.0,14.9
20.73,272.63,1.0,251.9
9.34,39.24,3.0,29.9
7.87,48.97,1.0,41.1
7.78,32.77,3.0,24.99
10.24,279.24,3.0,269.0
9.26,58.16,1.0,48.9
17.04,245.04,5.0,228.0
15.35,100.34,4.0,84.99
23.91,213.9,3.0,189.99
41.48,211.47,1.0,169.99
34.21,464.0,1.0,197.79
16.18,86.08,4.0,69.9
17.37,177.37,1.0,160.0
17.95,117.94,5.0,99.99
36.46,272.88,1.0,99.98
7.87,35.77,1.0,27.9
51.63,650.63,6.0,599.0
52.12,252.02,5.0,199.9
16.11,63.6,1.0,47.49
71.92,610.92,2.0,539.0
37.9,87.8,1.0,49.9
14.6,55.59,5.0,40.99
54.37,457.22,2.0,402.85
42.41,491.41,5.0,449.0
24.68,464.58,9.0,439.9
14.02,157.56,8.0,143.54
16.16,73.13,1.0,56.97
58.0,307.0,1.0,249.0
13.71,59.91,2.0,46.2
18.24,38.14,1.0,19.9
14.2,79.2,1.0,65.0
17.06,66.96,2.0,49.9
14.8,528.7,10.0,513.9
56.35,329.25,6.0,272.9
28.82,88.72,3.0,59.9
7.58,52.57,2.0,44.99
22.03,241.93,1.0,219.9
23.11,161.01,1.0,137.9
49.92,678.08,2.0,119.6
34.12,106.06,5.0,178.0
21.65,121.55,10.0,99.9
42.98,142.48,1.0,99.5
17.06,66.06,1.0,49.0
17.95,117.85,6.0,99.9
34.77,179.27,1.0,144.5
15.82,167.97,6.0,152.15
11.85,22.75,1.0,10.9
18.11,93.48,4.0,75.37
13.45,157.45,1.0,144.0
16.54,72.68,1.0,19.8
15.13,70.03,1.0,54.9
11.79,121.69,2.0,109.9
0.0,53.9,1.0,53.9
14.85,172.62,2.0,157.77
18.0,124.99,3.0,106.99
19.52,159.42,1.0,139.9
15.71,152.71,1.0,137.0
17.95,117.85,6.0,99.9
13.71,63.66,1.0,49.95
126.29,826.29,4.0,700.0
61.61,251.51,8.0,189.9
61.28,270.28,2.0,209.0
13.7,105.7,2.0,92.0
35.84,225.68,1.0,77.0
29.48,432.94,1.0,186.99
25.89,175.79,10.0,149.9
21.69,256.69,10.0,235.0
45.3,324.0,1.0,62.7
14.1,34.0,1.0,19.9
7.88,97.87,4.0,89.99
35.38,306.76,7.0,118.0
13.89,137.89,10.0,124.0
27.24,69.13,1.0,41.89
8.72,68.72,1.0,60.0
13.83,81.63,1.0,67.8
15.11,32.1,1.0,16.99
19.32,60.31,1.0,40.99
25.58,34.59,1.0,43.6
15.25,254.25,8.0,239.0
19.29,219.19,4.0,199.9
56.66,949.32,3.0,418.0
18.93,168.83,3.0,149.9
13.3,313.2,6.0,299.9
22.95,87.94,3.0,64.99
15.54,115.44,1.0,99.9
24.32,424.24,4.0,187.8
17.92,66.82,1.0,48.9
9.75,129.65,2.0,119.9
0.0,116.9,5.0,116.9
11.74,61.64,2.0,49.9
25.77,198.49,2.0,569.7
15.38,105.08,2.0,89.7
7.78,25.78,1.0,18.0
12.9,92.89,1.0,79.99
15.1,55.0,3.0,39.9
16.84,366.74,2.0,349.9
36.32,592.64,3.0,260.0
0.0,69.9,1.0,69.9
18.23,68.13,2.0,49.9
14.52,64.42,2.0,49.9
11.6,150.6,3.0,139.0
38.01,187.91,3.0,149.9
17.66,76.65,4.0,58.99
8.22,145.0,3.0,136.78
67.24,292.24,4.0,225.0
14.23,254.22,4.0,239.99
15.46,115.44,1.0,99.98
45.23,155.03,3.0,109.8
26.24,316.08,10.0,131.8
18.21,110.1,1.0,91.89
18.27,73.76,2.0,55.49
17.13,116.13,1.0,99.0
51.51,1351.41,1.0,1299.9
36.62,48.3,1.0,59.98
15.56,130.56,1.0,115.0
17.67,77.57,7.0,59.9
7.39,57.38,2.0,49.99
14.37,124.27,2.0,109.9
7.78,40.68,1.0,32.9
17.66,76.66,3.0,59.0
21.77,621.76,4.0,599.99
13.96,120.95,1.0,106.99
13.15,128.15,1.0,115.0
17.0,389.6,3.0,177.8
8.29,31.99,1.0,23.7
86.77,385.37,6.0,298.6
34.85,184.84,6.0,149.99
17.8,96.8,1.0,79.0
15.1,33.0,1.0,17.9
34.65,193.65,1.0,159.0
12.69,41.59,1.0,28.9
14.13,68.13,1.0,54.0
16.26,106.16,3.0,89.9
8.72,23.71,1.0,14.99
16.79,93.79,1.0,77.0
23.84,203.83,4.0,179.99
18.43,141.33,6.0,122.9
21.73,114.73,1.0,93.0
13.54,373.54,1.0,360.0
45.99,260.99,2.0,215.0
36.9,68.44,5.0,99.98
21.33,141.33,1.0,120.0
125.47,422.47,4.0,297.0
25.97,124.97,2.0,99.0
68.13,148.03,3.0,79.9
16.32,96.32,1.0,80.0
32.65,182.64,3.0,149.99
32.64,96.22,1.0,159.8
33.98,771.6,1.0,351.82
19.98,89.88,1.0,69.9
7.46,35.36,2.0,27.9
15.63,204.62,4.0,188.99
25.63,65.62,6.0,39.99
11.47,75.37,1.0,63.9
11.85,33.85,2.0,22.0
15.55,594.55,6.0,579.0
15.23,43.22,1.0,27.99
22.79,161.79,1.0,139.0
15.1,35.0,3.0,19.9
76.38,2574.38,10.0,2498.0
15.83,151.83,3.0,136.0
12.48,27.38,1.0,14.9
25.21,148.2,5.0,122.99
15.1,65.0,1.0,49.9
57.79,217.78,10.0,159.99
13.74,101.64,1.0,87.9
25.18,124.18,1.0,99.0
19.59,76.58,1.0,56.99
25.23,156.23,8.0,131.0
9.49,114.49,1.0,105.0
17.6,64.8,6.0,47.2
17.68,417.68,2.0,400.0
19.5,64.4,3.0,44.9
16.11,60.9,1.0,44.79
71.92999999999999,1966.08,8.0,419.6
7.39,31.55,1.0,24.16
17.3,237.3,2.0,220.0
14.64,162.64,2.0,148.0
12.69,38.59,3.0,25.9
15.87,110.77,1.0,94.9
22.91,112.91,11.0,90.0
51.86,1401.85,5.0,1349.99
113.38,513.37,10.0,399.99
15.1,32.1,1.0,17.0
23.72,487.04,8.0,219.8
15.1,51.1,1.0,36.0
26.74,126.37,10.0,226.0
38.97,551.88,3.0,145.0
7.39,62.39,1.0,55.0
52.8,495.9,1.0,112.5
17.66,76.65,3.0,58.99
24.77,343.77,3.0,319.0
13.51,83.41,2.0,69.9
12.48,29.38,1.0,16.9
15.35,50.7,1.0,35.35
15.1,28.75,1.0,13.65
78.78,165.28,2.0,86.5
16.4,186.39,1.0,169.99
12.35,49.35,2.0,37.0
8.29,30.19,1.0,21.9
14.1,54.0,1.0,39.9
27.79,179.79,2.0,152.0
16.61,156.52,3.0,139.91
43.22,103.12,2.0,59.9
17.83,100.73,1.0,82.9
15.1,34.0,1.0,18.9
12.69,182.59,1.0,169.9
18.23,58.22,1.0,39.99
51.41,181.4,7.0,129.99
20.6,90.6,1.0,70.0
43.66,252.66,1.0,209.0
23.29,93.19,1.0,69.9
15.7,100.7,1.0,85.0
16.16,73.15,1.0,56.99
17.84,102.74,1.0,84.9
31.3,503.88,1.0,220.64
14.39,210.29,10.0,195.9
15.1,34.09,1.0,18.99
19.19,174.19,3.0,155.0
24.0,335.96,8.0,143.98
28.92,103.91,3.0,74.99
11.85,51.8,2.0,39.95
21.92,217.84,5.0,87.0
33.5,706.6,6.0,319.8
23.3,132.3,1.0,109.0
13.7,111.2,1.0,97.5
19.59,709.58,10.0,689.99
14.14,174.04,1.0,159.9
15.1,33.1,1.0,18.0
36.62,193.2,1.0,59.98
15.1,64.87,1.0,49.77
18.67,99.67,1.0,81.0
15.1,65.0,1.0,49.9
27.36,175.26,4.0,147.9
12.04,132.03,2.0,119.99
178.86,229.42,1.0,279.98
8.88,58.88,5.0,50.0
60.51,671.51,9.0,611.0
9.51,109.0,2.0,99.49
18.26,41.24,4.0,22.98
17.6,67.5,1.0,49.9
7.78,20.28,2.0,12.5
53.67,998.68,5.0,196.0
48.98,398.88,3.0,349.9
14.61,241.61,6.0,227.0
15.1,39.09,1.0,23.99
164.93,544.92,10.0,379.99
15.18,77.18,1.0,62.0
52.85,132.84,4.0,79.99
50.76,40.38,3.0,30.0
50.46,200.36,1.0,149.9
21.36,176.36,8.0,155.0
7.78,56.78,1.0,49.0
27.58,174.76,2.0,59.8
27.41,124.41,1.0,97.0
17.63,32.3,1.0,14.67
42.28,841.28,8.0,799.0
20.75,120.74,1.0,99.99
112.16,122.04,5.0,376.0
49.5,479.0,9.0,190.0
20.4,327.7,6.0,307.3
13.03,98.03,2.0,85.0
21.38,521.37,5.0,499.99
23.3,95.3,1.0,72.0
7.46,35.36,1.0,27.9
28.92,103.72,2.0,74.8
7.64,117.96,2.0,110.32
22.53,382.59,1.0,105.0
16.18,76.08,5.0,59.9
14.52,64.51,1.0,49.99
16.19,156.18,6.0,139.99
15.24,85.14,4.0,69.9
16.43,112.33,1.0,95.9
96.86,1277.32,1.0,541.8
7.39,35.38,1.0,27.99
15.5,122.5,2.0,107.0
25.54,195.54,1.0,170.0
19.41,199.4,1.0,179.99
18.23,158.07,1.0,139.84
7.85,102.85,4.0,95.0
29.48,629.13,8.0,599.65
25.18,175.08,1.0,149.9
16.67,116.66,1.0,99.99
56.31,203.3,10.0,146.99
16.85,316.75,8.0,299.9
15.89,178.89,1.0,163.0
13.03,111.03,3.0,98.0
46.26,444.26,1.0,398.0
16.06,473.4,1.0,220.64
51.69,251.59,1.0,199.9
18.0,147.9,8.0,129.9
27.07,136.97,3.0,109.9
18.54,108.03,2.0,89.49
52.86,245.32,1.0,69.8
16.12,68.02,1.0,51.9
7.78,67.68,1.0,59.9
17.63,28.58,2.0,10.95
105.1,449.8,2.0,119.8
22.97,89.96,1.0,66.99
21.47,161.37,5.0,139.9
93.05,1692.05,5.0,1599.0
15.1,51.0,5.0,35.9
35.34,310.28,1.0,119.8
14.52,38.42,1.0,23.9
7.78,42.78,1.0,35.0
18.14,358.04,10.0,339.9
13.68,93.58,3.0,79.9
16.59,135.49,2.0,118.9
14.52,36.1,3.0,19.99
90.6,2183.94,1.0,273.4
15.1,51.1,5.0,36.0
15.26,88.06,5.0,72.8
15.1,45.0,4.0,29.9
8.73,85.72,4.0,76.99
18.23,44.13,1.0,25.9
27.82,90.72,9.0,62.9
0.0,195.0,5.0,195.0
14.1,64.07,1.0,49.97
52.8,508.5,2.0,116.7
15.57,132.57,6.0,117.0
24.84,64.74,2.0,39.9
14.55,233.55,1.0,219.0
21.54,634.45,1.0,612.91
15.1,40.0,2.0,24.9
22.85,69.4,6.0,46.55
17.14,47.13,1.0,29.99
15.1,56.0,1.0,40.9
8.72,44.71,1.0,35.99
18.23,56.22,1.0,37.99
56.28,345.03,1.0,288.75
14.03,263.93,2.0,249.9
30.2,80.2,1.0,50.0
11.85,25.84,1.0,13.99
16.76,281.76,8.0,265.0
7.78,31.77,1.0,23.99
13.52,85.52,7.0,72.0
8.84,105.94,1.0,97.1
20.78,120.77,1.0,99.99
25.16,394.16,10.0,369.0
78.48,514.48,2.0,436.0
9.54,178.54,3.0,169.0
21.01,139.01,6.0,118.0
17.08,86.98,4.0,69.9
11.85,34.84,3.0,22.99
17.66,76.56,4.0,58.9
14.1,44.09,1.0,29.99
41.75,170.75,3.0,129.0
15.1,65.0,1.0,49.9
7.39,29.39,2.0,22.0
7.78,36.78,1.0,29.0
27.49,57.39,5.0,29.9
9.44,187.94,1.0,178.5
44.5,144.49,2.0,99.99
18.72,87.72,3.0,69.0
17.44,113.42,2.0,95.98
22.93,62.92,1.0,39.99
7.78,36.78,1.0,29.0
8.29,86.79,2.0,78.5
14.13,172.04,8.0,157.91
13.91,192.91,1.0,179.0
9.74,69.64,2.0,59.9
18.94,169.94,3.0,151.0
16.82,186.82,6.0,170.0
72.38,808.56,5.0,331.9
14.13,69.12,1.0,54.99
13.41,228.41,4.0,215.0
15.1,61.05,6.0,45.95
25.81,163.81,1.0,138.0
15.1,37.1,1.0,22.0
14.1,37.0,1.0,22.9
22.67,58.67,1.0,36.0
17.95,117.85,4.0,99.9
16.39,76.29,4.0,59.9
37.04,50.94,1.0,13.9
29.66,355.32,1.0,148.0
12.97,102.87,4.0,89.9
7.39,37.38,1.0,29.99
22.55,142.54,1.0,119.99
12.48,49.38,1.0,36.9
14.52,63.52,1.0,49.0
18.23,55.23,3.0,37.0
20.96,460.61,1.0,439.65
22.06,56.96,1.0,34.9
7.39,19.39,1.0,12.0
8.29,30.19,1.0,21.9
254.5,1654.6,10.0,572.8
14.17,74.07,7.0,59.9
15.16,72.55,1.0,57.39
22.7,158.35,4.0,135.65
19.04,44.02,1.0,24.98
7.78,72.78,1.0,65.0
12.76,102.66,2.0,89.9
15.39,105.38,6.0,89.99
16.11,61.01,1.0,44.9
15.58,115.58,6.0,100.0
42.0,636.21,1.0,594.21
12.79,27.28,1.0,14.49
18.16,148.15,1.0,129.99
12.53,102.43,1.0,89.9
30.12,280.12,1.0,250.0
33.77,447.68,4.0,413.91
35.26,135.06,3.0,99.8
17.52,166.52,1.0,149.0
18.01,297.91,10.0,279.9
14.1,56.89,1.0,42.79
15.23,28.13,1.0,12.9
11.73,74.72,1.0,62.99
9.85,114.85,2.0,105.0
7.39,82.38,1.0,74.99
17.6,39.5,3.0,21.9
45.52,165.51,10.0,119.99
22.13,172.13,1.0,150.0
40.98,489.98,5.0,449.0
7.78,56.78,5.0,49.0
13.01,62.91,1.0,49.9
19.8,99.7,3.0,79.9
18.03,84.02,1.0,65.99
15.1,55.0,1.0,39.9
42.98,142.97,2.0,99.99
25.26,336.12,2.0,142.8
17.19,66.09,6.0,48.9
18.69,133.69,2.0,115.0
18.41,62.21,3.0,43.8
18.48,73.38,1.0,54.9
12.83,82.82,4.0,69.99
45.3,198.9,4.0,21.0
12.7,112.69,1.0,99.99
24.83,94.73,4.0,69.9
8.88,48.78,1.0,39.9
15.23,30.23,1.0,15.0
35.2,270.0,10.0,99.8
17.6,65.5,6.0,47.9
7.78,67.77,1.0,59.99
19.65,77.65,1.0,58.0
13.51,83.41,3.0,69.9
134.25,1333.25,10.0,1199.0
15.46,115.45,2.0,99.99
14.04,378.04,8.0,364.0
18.27,43.16,1.0,24.89
15.14,71.04,3.0,55.9
18.23,32.22,3.0,13.99
12.48,32.38,1.0,19.9
17.43,115.42,1.0,97.99
15.7,233.7,4.0,218.0
11.85,59.25,1.0,47.4
12.69,61.59,6.0,48.9
15.52,125.42,3.0,109.9
26.55,207.02,1.0,76.96
15.34,264.68,1.0,117.0
23.77,193.67,8.0,169.9
13.44,73.34,1.0,59.9
14.22,139.22,1.0,125.0
77.88,237.94,4.0,398.0
18.16,103.15,1.0,84.99
15.04,150.04,1.0,135.0
12.83,82.73,4.0,69.9
19.12,164.12,3.0,145.0
70.63,320.53,10.0,249.9
54.69,325.17,1.0,53.7
14.11,121.91,2.0,107.8
19.66,118.66,1.0,99.0
12.79,62.69,1.0,49.9
14.52,42.42,1.0,27.9
15.27,71.26,1.0,55.99
30.2,180.0,1.0,59.8
11.74,50.24,3.0,38.5
13.43,35.93,1.0,22.5
31.97,206.87,1.0,174.9
12.19,110.09,10.0,97.9
25.94,224.94,10.0,199.0
30.12,250.02,5.0,219.9
18.23,46.13,1.0,27.9
16.48,244.48,2.0,228.0
35.34,310.28,6.0,119.8
17.88,107.78,10.0,89.9
15.18,75.08,1.0,59.9
10.96,45.86,4.0,34.9
42.38,61.28,1.0,18.9
24.83,114.73,10.0,89.9
30.43,159.43,3.0,129.0
9.34,79.24,1.0,69.9
21.02,96.02,1.0,75.0
12.17,232.17,8.0,220.0
47.83,214.73,2.0,166.9
12.43,86.43,1.0,74.0
27.47,84.47,1.0,57.0
8.88,28.08,2.0,19.2
18.98,143.98,2.0,125.0
18.88,108.88,10.0,90.0
9.2,129.2,3.0,120.0
24.92,874.42,6.0,849.5
27.5,535.0,1.0,240.0
9.79,149.69,6.0,139.9
15.1,55.05,1.0,39.95
77.44,1034.08,4.0,439.6
18.72,138.71,1.0,119.99
14.52,57.51,1.0,42.99
60.41,105.41,1.0,45.0
13.74,50.64,1.0,36.9
25.25,325.15,6.0,299.9
19.67,87.66,1.0,67.99
8.33,33.23,1.0,24.9
7.39,23.88,2.0,16.49
20.19,350.19,1.0,330.0
43.06,142.06,12.0,99.0
25.66,80.56,3.0,54.9
13.44,73.34,1.0,59.9
40.36,180.36,1.0,140.0
29.04,217.68,1.0,79.8
14.79,163.79,8.0,149.0
18.34,180.33,1.0,161.99
25.91,178.66,8.0,152.75
14.1,30.0,1.0,15.9
26.88,293.36,1.0,119.8
16.63,71.53,1.0,54.9
15.18,160.17,4.0,144.99
19.7,124.7,8.0,105.0
25.61,1014.61,9.0,989.0
16.32,66.32,1.0,50.0
