total_freight_value,total_payment,payment_installments,total_price
19.32,60.46,1.0,41.14
14.86,113.86,3.0,99.0
15.1,32.0,3.0,16.9
12.13,102.03,3.0,89.9
15.91,115.72,2.0,99.81
27.9,163.8,1.0,135.9
7.78,42.77,1.0,34.99
18.44,304.88,1.0,134.0
25.59,132.59,1.0,107.0
17.76,205.76,4.0,188.0
11.73,68.73,2.0,57.0
14.1,54.0,1.0,39.9
11.74,173.74,3.0,162.0
24.86,233.68,1.0,91.98
16.94,114.84,1.0,97.9
18.4,61.4,1.0,43.0
13.72,113.62,2.0,99.9
16.78,92.28,1.0,75.5
12.07,93.32,5.0,81.25
15.23,44.13,1.0,28.9
28.48,188.47,3.0,159.99
26.74,233.44,4.0,89.98
7.39,57.29,1.0,49.9
17.75,89.75,4.0,72.0
7.74,86.64,1.0,78.9
21.1,121.0,2.0,99.9
11.25,101.24,1.0,89.99
7.78,20.68,1.0,12.9
17.06,66.06,1.0,49.0
15.38,105.28,1.0,89.9
18.94,138.84,3.0,119.9
27.11,143.1,1.0,115.99
29.04,220.08,1.0,81.0
12.97,88.22,3.0,75.25
17.7,230.88,2.0,97.74
13.85,52.84,1.0,38.99
12.69,52.29,1.0,39.6
7.39,29.89,1.0,22.5
14.1,46.0,1.0,31.9
14.61,137.6,1.0,122.99
15.56,222.76,3.0,95.82
14.1,54.09,3.0,39.99
20.47,160.47,2.0,140.0
33.68,209.94,4.0,176.26
25.31,144.31,2.0,119.0
30.2,130.0,1.0,34.8
12.61,142.51,1.0,129.9
11.85,41.75,4.0,29.9
0.0,99.9,8.0,99.9
21.06,102.86,1.0,81.8
33.51,310.28,2.0,74.69999999999999
8.29,35.79,3.0,27.5
17.14,116.84,2.0,99.7
9.34,43.34,2.0,34.0
17.67,66.67,2.0,49.0
17.6,67.5,1.0,49.9
15.1,44.6,1.0,29.5
16.6,37.59,1.0,20.99
15.49,121.32,2.0,105.83
34.76,232.76,2.0,198.0
15.11,67.01,2.0,51.9
9.01,258.5,1.0,249.49
18.38,90.38,1.0,72.0
22.63,147.62,1.0,124.99
13.44,73.34,1.0,59.9
15.28,90.28,3.0,75.0
23.7,186.2,1.0,69.4
14.66,84.16,1.0,69.5
16.79,101.78,2.0,84.99
12.61,171.61,3.0,159.0
15.1,23.2,1.0,8.1
15.93,134.63,3.0,118.7
13.08,85.08,3.0,72.0
7.39,47.38,1.0,39.99
15.53,127.53,1.0,112.0
38.74,267.74,4.0,229.0
9.27,31.27,1.0,22.0
27.24,126.24,2.0,99.0
14.5,124.5,1.0,110.0
22.9,160.9,4.0,138.0
24.48,204.38,4.0,179.9
13.51,211.01,2.0,197.5
22.06,283.72,2.0,119.8
29.04,257.28,1.0,99.6
23.84,172.84,7.0,149.0
16.79,31.69,1.0,14.9
35.2,187.02,1.0,58.31
14.52,124.42,3.0,109.9
25.63,55.53,1.0,29.9
14.72,73.72,2.0,59.0
9.34,26.24,2.0,16.9
13.59,310.28,2.0,279.9
15.79,29.44,1.0,13.65
12.94,52.93,1.0,39.99
16.11,55.11,5.0,39.0
12.48,42.47,4.0,29.99
15.1,64.1,5.0,49.0
17.63,41.13,1.0,23.5
29.41,118.41,2.0,89.0
21.15,44.14,1.0,22.99
23.7,95.0,1.0,23.8
11.37,63.27,1.0,51.9
7.78,42.78,1.0,35.0
30.2,140.0,2.0,39.8
15.1,35.0,1.0,19.9
32.93,252.83,1.0,219.9
7.94,50.44,1.0,42.5
12.69,44.59,4.0,31.9
13.77,120.77,1.0,107.0
13.44,73.34,3.0,59.9
17.36,246.36,5.0,229.0
19.32,61.81,3.0,42.49
15.42,150.44,5.0,59.8
24.7,113.7,3.0,89.0
13.57,143.06,1.0,129.49
17.99,77.89,5.0,59.9
10.0,179.9,8.0,169.9
14.1,89.0,4.0,74.9
15.61,138.6,2.0,122.99
34.62,151.53,1.0,116.91
16.11,66.06,2.0,49.95
14.25,85.15,1.0,70.9
18.34,127.33,2.0,108.99
27.04,132.04,2.0,105.0
26.64,160.92000000000002,1.0,27.0
19.42,207.32,1.0,187.9
7.65,62.65,1.0,55.0
26.88,206.87,1.0,179.99
11.41,66.91,2.0,55.5
26.74,228.68,6.0,87.6
14.13,73.03,3.0,58.9
14.03,158.93,3.0,144.9
13.08,67.98,6.0,54.9
14.42,110.42,5.0,96.0
26.74,106.74,1.0,80.0
14.13,68.13,1.0,54.0
12.8,69.77,3.0,56.97
14.2,103.2,2.0,89.0
16.25,86.15,8.0,69.9
14.1,54.0,1.0,39.9
11.91,70.91,2.0,59.0
9.27,59.17,1.0,49.9
7.78,27.77,2.0,19.99
12.48,32.38,1.0,19.9
17.09,206.97,1.0,189.88
25.53,154.53,1.0,129.0
12.69,49.59,3.0,36.9
19.04,65.03,1.0,45.99
38.55,181.55,1.0,143.0
11.89,51.88,5.0,39.99
19.22,94.12,2.0,74.9
12.37,137.37,1.0,125.0
17.63,72.53,7.0,54.9
30.2,100.0,5.0,19.8
10.42,249.41,2.0,238.99
15.23,38.22,3.0,22.99
23.73,257.24,5.0,104.89
9.34,55.24,4.0,45.9
22.77,112.76,2.0,89.99
7.78,17.77,1.0,9.99
21.15,116.13,1.0,94.98
16.95,116.94,2.0,99.99
8.72,48.62,4.0,39.9
30.28,155.18,3.0,124.9
8.72,32.42,1.0,23.7
39.18,189.37,2.0,149.0
29.36,276.72,1.0,109.0
16.98,71.88,3.0,54.9
14.1,44.09,1.0,29.99
14.52,28.5,2.0,13.98
26.91,89.21,1.0,62.3
23.36,85.31,1.0,61.95
23.7,111.0,2.0,31.8
12.64,110.13,3.0,97.49
15.1,32.09,3.0,16.99
15.23,33.38,3.0,18.15
16.05,36.95,1.0,20.9
9.44,99.43,8.0,89.99
36.03,165.03,2.0,129.0
7.39,82.09,1.0,74.7
21.16,72.15,1.0,50.99
18.04,131.04,2.0,113.0
13.07,82.97,1.0,69.9
28.22,236.04,1.0,89.8
11.85,59.85,4.0,48.0
8.33,91.82,2.0,83.49
21.39,150.09,1.0,128.7
12.83,202.83,8.0,190.0
16.22,152.04,1.0,59.8
13.28,102.11,3.0,88.83
27.75,94.74,2.0,66.99
7.71,37.71,1.0,30.0
7.39,16.29,1.0,8.9
22.3,284.2,1.0,119.8
18.23,48.22,2.0,29.99
18.02,145.01,5.0,126.99
13.49,147.66,1.0,134.17
12.83,67.83,4.0,55.0
26.63,105.63,5.0,79.0
19.95,45.85,1.0,25.9
12.79,27.79,2.0,15.0
32.38,310.28,1.0,124.0
16.79,28.69,1.0,11.9
17.63,56.53,5.0,38.9
7.78,17.73,1.0,9.95
15.11,64.98,6.0,49.87
25.66,142.96,3.0,117.3
8.88,228.78,5.0,219.9
16.99,76.98,7.0,59.99
16.25,86.15,2.0,69.9
13.08,80.08,2.0,67.0
7.39,49.89,1.0,42.5
11.15,76.15,1.0,65.0
16.32,50.72,1.0,34.4
11.89,109.79,1.0,97.9
11.73,81.73,6.0,70.0
25.19,47.69,1.0,22.5
8.75,66.75,1.0,58.0
12.79,25.56,1.0,12.77
16.11,59.01,1.0,42.9
15.61,138.6,2.0,122.99
17.74,87.14,1.0,69.4
19.59,264.59,8.0,245.0
31.12,180.64,8.0,59.2
15.1,44.1,1.0,29.0
16.79,36.69,1.0,19.9
21.04,110.19,4.0,89.15
8.72,58.62,1.0,49.9
14.52,54.42,5.0,39.9
18.63,137.63,6.0,119.0
8.33,91.82,8.0,83.49
11.09,79.09,1.0,68.0
14.11,63.11,2.0,49.0
14.53,230.03,1.0,215.5
7.78,45.65,1.0,37.87
16.11,63.01,3.0,46.9
18.14,218.13,5.0,199.99
12.79,25.78,2.0,12.99
12.79,57.69,3.0,44.9
17.79,94.59,1.0,76.8
13.72,113.71,1.0,99.99
14.52,24.51,1.0,9.99
18.23,48.22,1.0,29.99
18.2,108.19,1.0,89.99
15.41,59.3,1.0,43.89
10.14,114.14,5.0,104.0
19.08,159.08,5.0,140.0
16.82,186.82,4.0,170.0
9.07,109.06,2.0,99.99
27.24,126.24,1.0,99.0
17.37,177.37,2.0,160.0
30.46,200.92,8.0,70.0
12.79,17.78,1.0,4.99
9.34,39.24,1.0,29.9
16.14,214.14,1.0,198.0
14.1,57.0,5.0,42.9
15.13,70.03,3.0,54.9
16.95,186.85,4.0,169.9
35.0,154.9,1.0,119.9
14.05,264.04,5.0,249.99
12.69,57.24,4.0,44.55
11.83,93.83,2.0,82.0
22.93,45.93,4.0,23.0
7.78,35.77,1.0,27.99
39.18,139.58,1.0,99.8
13.86,133.76,6.0,119.9
22.19,220.19,2.0,198.0
8.93,33.92,1.0,24.99
25.24,123.14,1.0,97.9
19.82,109.72,3.0,89.9
16.79,36.69,1.0,19.9
15.38,105.28,8.0,89.9
15.1,41.09,1.0,25.99
8.72,47.62,1.0,38.9
12.79,32.69,1.0,19.9
27.22,190.22,1.0,163.0
12.28,162.28,4.0,150.0
17.88,107.78,5.0,89.9
25.83,104.83,1.0,79.0
8.34,33.34,1.0,25.0
18.26,163.25,5.0,144.99
22.28,72.18,1.0,49.9
21.88,220.88,2.0,199.0
23.33,48.33,1.0,25.0
30.67,197.34,1.0,68.0
23.68,149.58,8.0,125.9
11.73,81.23,5.0,69.5
16.11,36.01,1.0,19.9
17.02,196.52,2.0,179.5
18.47,145.47,3.0,127.0
13.63,55.53,2.0,41.9
16.05,45.95,1.0,29.9
9.94,65.43,1.0,55.49
39.18,262.56,1.0,47.8
12.78,151.78,1.0,139.0
14.61,137.6,1.0,122.99
20.99,70.9,4.0,49.91
15.31,94.31,2.0,79.0
30.46,132.52,1.0,35.8
25.48,278.92,1.0,113.98
10.46,160.33,2.0,149.87
7.5,41.4,1.0,33.9
17.01,195.0,8.0,177.99
12.25,162.24,3.0,149.99
14.28,89.28,4.0,75.0
24.96,217.52,3.0,83.8
33.58,267.12,1.0,99.98
12.43,72.43,1.0,60.0
16.24,84.24,1.0,68.0
21.45,301.35,4.0,279.9
22.41,90.41,1.0,68.0
16.23,83.23,1.0,67.0
12.79,55.79,2.0,43.0
15.89,159.89,2.0,144.0
11.68,105.87,1.0,94.19
13.78,173.77,2.0,159.99
12.82,243.8,1.0,230.98
16.16,91.16,8.0,75.0
12.28,147.28,1.0,135.0
15.1,53.0,5.0,37.9
18.0,310.28,1.0,279.9
27.85,187.84,3.0,159.99
13.4,67.3,4.0,53.9
17.76,90.75,1.0,72.99
12.5,41.6,1.0,29.1
16.86,76.76,1.0,59.9
10.96,38.96,1.0,28.0
22.39,87.38,8.0,64.99
23.05,58.95,2.0,35.9
11.86,121.76,2.0,109.9
16.83,295.83,8.0,279.0
14.07,163.97,3.0,149.9
15.01,135.0,2.0,119.99
14.12,66.12,2.0,52.0
26.61,54.11,5.0,27.5
18.55,113.55,1.0,95.0
8.62,73.61,3.0,64.99
15.79,163.69,1.0,147.9
35.82,310.28,5.0,279.9
39.18,117.45,1.0,74.9
12.48,37.28,1.0,24.8
13.37,23.36,1.0,9.99
15.1,25.09,1.0,9.99
13.41,151.91,5.0,138.5
9.31,89.31,3.0,80.0
13.84,82.84,3.0,69.0
15.34,99.34,1.0,84.0
21.95,146.95,5.0,125.0
22.42,91.92,1.0,69.5
33.96,93.95,1.0,59.99
13.67,71.67,1.0,58.0
7.71,22.6,1.0,14.89
13.44,73.34,3.0,59.9
19.83,104.27,5.0,84.44
29.56,60.08,1.0,30.52
13.37,59.27,1.0,45.9
8.72,33.71,3.0,24.99
15.38,105.28,7.0,89.9
14.1,61.0,1.0,46.9
27.49,197.49,4.0,170.0
15.63,141.62,1.0,125.99
22.52,181.0,2.0,67.98
21.19,121.09,3.0,99.9
17.71,83.6,4.0,65.89
17.94,115.84,1.0,97.9
8.72,68.62,6.0,59.9
12.83,82.73,1.0,69.9
9.86,129.86,2.0,120.0
13.25,113.15,1.0,99.9
29.56,161.16,1.0,131.6
16.5,176.98,1.0,71.99
7.78,42.68,1.0,34.9
18.31,48.21,1.0,29.9
19.5,104.4,1.0,84.9
36.46,232.52,7.0,79.8
19.46,88.95,2.0,69.49
17.98,76.98,1.0,59.0
17.78,38.68,1.0,20.9
12.73,67.73,6.0,55.0
19.07,158.07,3.0,139.0
16.11,66.01,6.0,49.9
18.87,128.77,4.0,109.9
17.0,149.58,2.0,57.79
13.55,171.55,1.0,158.0
7.78,32.77,1.0,24.99
11.85,59.75,1.0,47.9
14.51,74.41,1.0,59.9
17.73,77.72,3.0,59.99
15.48,119.48,4.0,104.0
19.76,288.76,8.0,269.0
32.34,300.68,3.0,118.0
15.17,74.97,3.0,59.8
16.95,116.94,4.0,99.99
21.16,141.06,1.0,119.9
35.02,255.0,8.0,219.98
15.15,72.14,2.0,56.99
18.55,114.15,1.0,95.6
16.63,71.62,3.0,54.99
17.06,203.05,4.0,185.99
19.99,247.99,1.0,228.0
15.1,55.0,1.0,39.9
7.78,32.77,1.0,24.99
17.63,35.62,1.0,17.99
0.0,69.9,1.0,69.9
8.99,77.99,1.0,69.0
11.03,70.93,1.0,59.9
33.58,148.36,1.0,40.6
39.18,161.3,2.0,120.0
21.68,191.58,6.0,169.9
7.78,42.77,2.0,34.99
16.22,122.04,2.0,44.8
34.38,154.38,2.0,120.0
15.38,95.37,1.0,79.99
15.66,145.56,2.0,129.9
14.44,113.44,2.0,99.0
13.14,113.13,2.0,99.99
21.53,180.53,1.0,159.0
15.94,185.84,3.0,169.9
10.96,38.95,1.0,27.99
18.44,188.34,8.0,169.9
16.11,53.61,1.0,37.5
15.46,115.45,1.0,99.99
33.58,183.16,3.0,58.0
11.85,46.35,1.0,34.5
15.11,64.11,1.0,49.0
32.22,196.44,1.0,66.0
13.71,51.71,1.0,38.0
17.48,67.38,1.0,49.9
15.1,34.09,3.0,18.99
13.81,112.62,6.0,98.81
7.87,52.87,1.0,45.0
15.13,163.13,1.0,148.0
19.35,74.25,1.0,54.9
13.44,73.34,1.0,59.9
12.27,122.27,1.0,110.0
23.73,138.63,4.0,114.9
7.39,31.38,1.0,23.99
14.24,84.14,3.0,69.9
18.75,143.75,2.0,125.0
28.2,216.0,1.0,79.8
25.95,245.95,3.0,220.0
19.84,299.74,8.0,279.9
14.1,89.0,1.0,74.9
14.1,43.1,1.0,29.0
19.61,234.61,3.0,215.0
13.08,60.06,2.0,46.98
19.5,64.38,1.0,44.88
7.78,32.68,2.0,24.9
7.59,111.58,5.0,103.99
17.5,196.5,3.0,179.0
18.12,143.02,4.0,124.9
30.33,105.32,1.0,74.99
22.14,52.04,2.0,29.9
21.92,79.8,1.0,17.98
14.3,93.3,1.0,79.0
38.15,208.05,8.0,169.9
18.3,46.29,4.0,27.99
16.82,71.72,2.0,54.9
7.51,42.51,1.0,35.0
18.69,106.69,8.0,88.0
15.1,51.07,5.0,35.97
7.78,51.77,1.0,43.99
7.39,24.38,1.0,16.99
8.27,47.27,1.0,39.0
14.66,119.66,5.0,105.0
15.1,40.0,1.0,24.9
14.52,23.42,1.0,8.9
13.55,75.45,1.0,61.9
17.92,112.92,2.0,95.0
16.25,86.15,1.0,69.9
15.65,60.65,1.0,45.0
15.23,35.13,1.0,19.9
8.72,61.37,2.0,52.65
15.11,61.01,6.0,45.9
16.87,104.87,2.0,88.0
21.26,81.24,1.0,59.98
14.08,83.98,3.0,69.9
22.08,248.96,6.0,226.88
16.25,86.15,1.0,69.9
8.72,43.5,1.0,34.78
18.15,146.71,3.0,128.56
13.8,78.8,1.0,65.0
36.6,310.28,2.0,119.8
16.11,65.01,1.0,48.9
15.63,91.53,2.0,75.9
38.29,148.28,7.0,109.99
32.14,279.88,2.0,107.8
8.11,38.01,1.0,29.9
17.97,230.96,1.0,212.99
15.23,33.22,1.0,17.99
28.88,68.78,1.0,39.9
33.08,132.08,6.0,99.0
7.39,22.38,1.0,14.99
14.13,73.03,2.0,58.9
17.88,82.88,3.0,65.0
14.1,28.59,2.0,14.49
14.29,94.19,1.0,79.9
12.93,50.43,1.0,37.5
27.13,146.13,6.0,119.0
15.23,215.13,4.0,199.9
16.41,78.91,1.0,62.5
19.39,79.29,1.0,59.9
22.53,108.53,1.0,86.0
18.48,147.48,4.0,129.0
17.49,124.39,1.0,106.9
14.78,78.56,1.0,24.5
15.27,90.17,2.0,74.9
8.11,43.01,1.0,34.9
29.44,178.44,3.0,149.0
30.17,166.14,1.0,52.9
7.54,47.53,2.0,39.99
25.63,45.53,1.0,19.9
14.1,36.09,1.0,21.99
18.73,83.73,5.0,65.0
37.04,67.02,6.0,29.98
15.4,93.4,2.0,78.0
31.21,226.42,3.0,82.0
23.06,71.96,1.0,48.9
29.87,149.86,1.0,119.99
11.85,35.55,1.0,23.7
7.39,32.38,1.0,24.99
14.87,233.87,8.0,219.0
17.16,156.16,3.0,139.0
8.42,105.42,2.0,97.0
15.23,34.36,1.0,19.13
19.53,67.43,1.0,47.9
24.84,40.74,1.0,15.9
15.16,73.06,1.0,57.9
11.6,150.6,3.0,139.0
8.11,130.21,2.0,122.1
30.32,298.62,1.0,118.99
15.07,144.07,1.0,129.0
16.6,51.59,3.0,34.99
11.23,41.13,1.0,29.9
16.25,86.15,4.0,69.9
7.39,33.03,1.0,25.64
14.46,114.45,1.0,99.99
9.55,208.55,2.0,199.0
19.45,109.44,1.0,89.99
13.21,138.21,1.0,125.0
13.37,53.27,5.0,39.9
17.8,96.8,1.0,79.0
11.85,60.85,1.0,49.0
17.78,45.78,1.0,28.0
16.46,134.45,6.0,117.99
22.56,62.56,3.0,40.0
19.75,99.65,4.0,79.9
18.06,87.06,1.0,69.0
7.87,31.36,1.0,23.49
7.61,57.6,1.0,49.99
25.26,135.26,3.0,110.0
23.7,83.7,1.0,60.0
16.35,100.34,2.0,83.99
21.0,236.0,4.0,215.0
19.68,130.0,4.0,110.32
18.69,133.69,2.0,115.0
11.5,80.3,1.0,68.8
30.11,153.1,6.0,122.99
13.72,113.62,2.0,99.9
0.0,99.9,2.0,99.9
21.5,166.4,8.0,144.9
16.18,76.17,1.0,59.99
8.27,34.27,3.0,26.0
8.93,248.83,5.0,239.9
11.73,81.72,2.0,69.99
36.23,166.13,6.0,129.9
7.64,117.96,5.0,110.32
16.11,66.01,1.0,49.9
15.21,164.21,8.0,149.0
33.18,138.08,3.0,104.9
14.1,59.59,4.0,45.49
16.26,181.26,8.0,165.0
11.85,61.75,4.0,49.9
17.67,77.57,1.0,59.9
23.11,78.11,3.0,55.0
15.23,83.23,1.0,68.0
8.8,100.35,4.0,91.55
18.3,46.29,1.0,27.99
27.5,137.4,1.0,109.9
7.39,33.16,1.0,25.77
14.67,66.57,1.0,51.9
15.1,47.0,1.0,31.9
18.66,98.56,1.0,79.9
13.69,113.59,4.0,99.9
12.48,36.28,1.0,23.8
15.1,43.0,2.0,27.9
15.8,165.8,7.0,150.0
17.1,41.99,1.0,24.89
22.61,251.65,1.0,229.04
27.14,147.14,2.0,120.0
18.6,211.6,3.0,193.0
26.88,293.36,4.0,119.8
20.91,143.9,3.0,122.99
15.44,114.44,1.0,99.0
23.7,139.0,3.0,45.8
23.28,68.28,1.0,45.0
8.3,28.2,1.0,19.9
13.8,45.8,2.0,32.0
11.85,56.85,1.0,45.0
18.8,98.7,6.0,79.9
17.67,77.57,1.0,59.9
15.71,133.71,1.0,118.0
17.92,155.44,1.0,59.8
38.88,217.76,1.0,70.0
16.94,185.94,1.0,169.0
17.63,49.63,2.0,32.0
26.73,119.73,5.0,93.0
14.78,81.52,4.0,25.98
18.02,103.01,2.0,84.99
16.11,38.61,3.0,22.5
8.29,23.29,1.0,15.0
11.73,51.63,1.0,39.9
7.88,96.88,1.0,89.0
17.94,115.94,3.0,98.0
18.16,148.15,1.0,129.99
9.34,59.33,1.0,49.99
8.4,101.39,5.0,92.99
22.06,41.05,1.0,18.99
7.78,52.68,1.0,44.9
29.48,258.56,2.0,99.8
17.26,77.16,1.0,59.9
13.57,92.57,8.0,79.0
11.85,46.75,1.0,34.9
19.62,239.52,8.0,219.9
34.15,52.05,2.0,17.9
15.56,87.08,1.0,27.98
17.76,287.12,1.0,125.8
16.69,76.68,1.0,59.99
16.16,73.13,1.0,56.97
18.82,121.72,1.0,102.9
17.12,211.77,8.0,194.65
18.21,310.02,2.0,136.8
39.18,77.53,1.0,35.0
19.44,54.44,1.0,35.0
7.46,35.45,1.0,27.99
17.35,42.35,1.0,25.0
26.8,269.2,1.0,107.8
8.39,98.29,3.0,89.9
12.69,62.59,1.0,49.9
14.28,90.18,1.0,75.9
11.74,46.61,1.0,34.87
14.36,99.35,5.0,84.99
19.32,61.12,3.0,41.8
7.39,20.38,1.0,12.99
10.04,99.54,4.0,89.5
13.84,213.74,8.0,199.9
16.18,76.17,1.0,59.99
16.8,167.88,1.0,67.14
28.2,146.4,7.0,45.0
8.55,63.55,1.0,55.0
23.37,136.27,1.0,112.9
15.56,234.72,4.0,101.8
23.7,207.36,2.0,79.98
20.9,85.89,8.0,64.99
7.39,38.29,1.0,30.9
13.04,112.53,1.0,99.49
13.31,106.31,4.0,93.0
11.89,51.88,1.0,39.99
14.1,21.1,1.0,7.0
9.44,108.44,1.0,99.0
21.01,139.01,6.0,118.0
11.85,24.1,1.0,12.25
15.1,35.0,1.0,19.9
13.47,30.47,1.0,17.0
35.2,237.6,2.0,83.6
21.75,151.74,5.0,129.99
10.96,45.86,1.0,34.9
15.1,61.0,2.0,45.9
18.94,138.84,8.0,119.9
13.37,57.27,5.0,43.9
13.01,62.91,2.0,49.9
21.53,170.43,5.0,148.9
16.11,61.11,3.0,45.0
11.81,71.71,3.0,59.9
15.79,28.76,1.0,12.97
15.11,65.11,4.0,50.0
13.2,136.1,1.0,122.9
9.27,42.27,1.0,33.0
7.81,85.81,3.0,78.0
26.88,249.76,2.0,98.0
15.81,165.71,5.0,149.9
21.4,151.3,8.0,129.9
10.21,219.21,4.0,209.0
13.99,151.99,4.0,138.0
19.04,83.03,1.0,63.99
9.15,131.45,2.0,122.3
15.23,84.23,4.0,69.0
18.23,46.85,2.0,28.62
13.87,54.86,1.0,40.99
25.38,204.36,2.0,76.8
18.04,77.94,3.0,59.9
17.67,77.57,1.0,59.9
12.54,162.44,3.0,149.9
13.37,63.36,1.0,49.99
15.82,69.82,1.0,54.0
15.53,65.52,1.0,49.99
11.85,31.75,3.0,19.9
23.63,173.53,7.0,149.9
14.52,28.42,2.0,13.9
36.46,212.88,2.0,69.98
34.46,128.96,5.0,94.5
31.3,310.28,4.0,125.4
23.56,131.46,1.0,107.9
21.56,129.46,2.0,107.9
21.06,86.08,2.0,21.98
20.19,120.18,2.0,99.99
15.55,288.9,1.0,128.9
12.32,129.32,5.0,117.0
13.71,61.61,6.0,47.9
20.66,230.66,4.0,210.0
33.08,132.08,2.0,99.0
15.56,131.08,3.0,49.98
8.85,107.85,1.0,99.0
13.28,133.18,5.0,119.9
13.56,187.08,1.0,79.98
11.15,46.15,1.0,35.0
8.27,65.17,1.0,56.9
17.88,107.78,1.0,89.9
7.43,31.33,1.0,23.9
34.57,234.47,4.0,199.9
16.49,215.49,1.0,199.0
17.67,77.57,1.0,59.9
13.55,310.28,3.0,279.9
37.43,143.43,2.0,106.0
7.78,46.27,1.0,38.49
9.09,65.99,1.0,56.9
13.15,98.14,2.0,84.99
11.89,46.09,1.0,34.2
16.14,71.04,2.0,54.9
27.11,143.1,4.0,115.99
13.25,113.24,2.0,99.99
10.0,189.9,8.0,179.9
24.86,103.86,1.0,79.0
18.89,44.59,1.0,25.7
12.88,82.88,3.0,70.0
14.1,28.09,2.0,13.99
27.05,134.55,2.0,107.5
25.58,148.94,6.0,48.89
13.92,158.82,1.0,144.9
38.1,78.1,2.0,40.0
11.85,39.75,1.0,27.9
13.61,49.59,2.0,35.98
21.38,80.37,1.0,58.99
21.61,96.61,1.0,75.0
15.79,164.79,2.0,149.0
22.17,262.16,1.0,239.99
15.11,150.01,1.0,134.9
15.1,30.09,1.0,14.99
16.11,45.11,4.0,29.0
7.39,17.29,1.0,9.9
15.1,32.09,1.0,16.99
19.07,158.07,1.0,139.0
34.68,204.58,4.0,169.9
7.39,61.08,1.0,53.69
19.4,262.72,2.0,111.96
21.22,126.12,5.0,104.9
16.35,166.35,3.0,150.0
8.27,83.76,1.0,75.49
18.09,138.09,2.0,120.0
20.0,79.0,1.0,59.0
13.58,93.57,1.0,79.99
15.23,30.0,1.0,14.77
18.2,128.15,1.0,109.95
26.72,295.72,8.0,269.0
16.05,151.05,1.0,135.0
28.05,278.04,5.0,249.99
14.52,34.42,3.0,19.9
8.53,178.33,1.0,169.8
39.18,189.37,1.0,149.0
9.74,58.64,1.0,48.9
22.14,52.13,5.0,29.99
16.41,127.4,6.0,110.99
13.01,95.0,3.0,81.99
14.1,49.0,2.0,34.9
7.46,92.46,1.0,85.0
23.01,122.01,4.0,99.0
37.9,86.8,5.0,48.9
25.58,107.12,1.0,27.98
36.42,308.8,3.0,117.98
10.96,60.96,1.0,50.0
8.27,23.27,1.0,15.0
38.08,112.46,4.0,18.15
15.23,40.22,1.0,24.99
19.81,139.81,2.0,120.0
33.72,307.04,1.0,119.8
8.14,65.14,1.0,57.0
23.34,82.44,1.0,59.1
17.79,172.69,5.0,154.9
17.92,42.92,2.0,25.0
11.92,71.91,1.0,59.99
22.53,139.93,3.0,117.4
15.1,28.4,1.0,13.3
14.99,113.89,1.0,98.9
15.24,85.14,1.0,69.9
30.91,220.81,5.0,189.9
14.93,207.93,3.0,193.0
16.79,29.69,1.0,12.9
18.7,136.1,4.0,117.4
7.87,27.77,1.0,19.9
14.24,83.24,1.0,69.0
25.5,287.0,3.0,118.0
17.3,283.29,5.0,265.99
26.94,129.48,1.0,37.8
15.11,45.01,1.0,29.9
23.04,100.04,2.0,77.0
18.4,61.3,2.0,42.9
20.1,150.0,1.0,129.9
16.32,65.32,1.0,49.0
7.78,56.78,1.0,49.0
16.39,106.29,5.0,89.9
23.7,125.6,6.0,39.1
7.55,49.55,1.0,42.0
18.07,88.07,1.0,70.0
22.55,92.54,2.0,69.99
16.64,286.64,1.0,270.0
18.04,131.61,1.0,113.57
13.37,43.58,3.0,30.21
36.46,146.88,2.0,36.98
25.22,258.44,2.0,104.0
7.78,41.27,1.0,33.49
17.01,195.0,1.0,177.99
30.2,143.2,4.0,41.4
14.16,72.36,2.0,58.2
38.83,186.83,2.0,148.0
7.78,26.76,1.0,18.98
17.16,217.06,3.0,199.9
9.76,144.75,1.0,134.99
16.16,73.13,1.0,56.97
8.31,88.31,1.0,80.0
11.95,76.94,1.0,64.99
24.69,104.59,1.0,79.9
19.45,88.45,8.0,69.0
17.67,66.67,1.0,49.0
16.16,73.65,1.0,57.49
16.6,55.7,1.0,39.1
29.03,118.93,7.0,89.9
11.65,101.64,2.0,89.99
35.76,215.56,8.0,179.8
37.28,90.58,4.0,53.3
8.03,118.35,8.0,110.32
27.7,227.6,4.0,199.9
23.88,209.78,6.0,185.9
27.59,177.49,1.0,149.9
14.23,173.23,2.0,159.0
15.1,40.0,3.0,24.9
19.98,310.28,8.0,279.9
18.72,107.72,3.0,89.0
7.43,32.33,3.0,24.9
16.14,71.04,3.0,54.9
8.72,43.72,1.0,35.0
17.06,132.36,2.0,115.3
18.27,74.17,1.0,55.9
14.65,63.65,1.0,49.0
17.64,73.64,7.0,56.0
23.37,173.27,1.0,149.9
25.18,175.08,2.0,149.9
12.36,102.35,2.0,89.99
14.57,71.56,3.0,56.99
8.11,38.01,1.0,29.9
16.11,50.1,3.0,33.99
17.16,147.15,1.0,129.99
14.15,71.14,3.0,56.99
7.78,47.68,2.0,39.9
12.69,45.19,1.0,32.5
15.1,43.0,2.0,27.9
16.11,53.01,1.0,36.9
37.32,127.31,3.0,89.99
13.44,73.34,1.0,59.9
9.94,61.43,1.0,51.49
8.88,29.03,1.0,20.15
13.43,72.42,1.0,58.99
9.94,74.43,1.0,64.49
17.67,77.57,7.0,59.9
