order_item_count,total_freight_value,total_payment,payment_installments,total_price
2,35.26,106.48,3.0,17.98
1,12.6,104.09,2.0,91.49
1,12.69,58.59,1.0,45.9
1,21.6,136.5,8.0,114.9
1,11.85,44.35,3.0,32.5
1,13.19,313.09,1.0,299.9
1,15.28,85.18,1.0,69.9
1,15.98,173.75,8.0,157.77
1,15.1,48.0,2.0,32.9
1,25.7,85.6,5.0,59.9
1,23.13,113.03,2.0,89.9
1,7.39,16.29,1.0,8.9
1,18.32,49.31,2.0,30.99
1,15.1,32.43,3.0,17.33
1,11.03,70.93,1.0,59.9
1,16.81,96.81,1.0,80.0
5,75.8,1854.0,8.0,295.0
1,13.44,73.43,2.0,59.99
1,38.46,168.45,4.0,129.99
1,17.37,87.27,1.0,69.9
2,15.56,65.54,2.0,49.98
1,24.24,273.24,8.0,249.0
1,18.94,118.93,1.0,99.99
1,16.19,156.09,3.0,139.9
1,17.94,116.94,3.0,99.0
1,18.45,333.42,8.0,314.97
1,30.57,178.57,1.0,148.0
1,21.1,450.1,1.0,429.0
1,16.19,364.99,1.0,348.8
1,17.6,66.5,2.0,48.9
1,17.6,65.59,1.0,47.99
1,18.27,74.27,1.0,56.0
1,13.31,152.31,4.0,139.0
2,45.44,318.88,1.0,114.0
1,94.77,304.77,5.0,210.0
1,7.78,37.77,3.0,29.99
1,15.2,80.1,1.0,64.9
1,17.15,156.15,8.0,139.0
2,27.66,195.32,3.0,70.0
1,12.89,91.89,1.0,79.0
1,12.97,87.97,1.0,75.0
2,107.08,750.16,3.0,268.0
2,29.24,139.61,1.0,249.98
1,114.39,220.29,3.0,105.9
3,67.67999999999999,1012.14,1.0,269.70000000000005
2,41.98,369.16,5.0,142.6
2,33.58,266.76,1.0,99.8
1,16.79,63.99,1.0,47.2
1,15.1,43.0,1.0,27.9
1,18.47,103.46,2.0,84.99
1,16.79,48.69,2.0,31.9
1,18.23,58.22,1.0,39.99
1,47.05,416.95,3.0,369.9
1,28.89,128.88,2.0,99.99
1,16.09,206.99,1.0,190.9
1,14.41,264.31,1.0,249.9
1,20.03,139.88,5.0,119.85
1,13.37,38.27,1.0,24.9
1,11.83,101.73,2.0,89.9
1,14.42,112.32,2.0,97.9
2,38.64,257.24,4.0,89.98
1,9.94,65.43,1.0,55.49
1,15.1,39.6,1.0,24.5
1,9.08,56.07,5.0,46.99
1,11.98,80.97,1.0,68.99
1,7.78,37.77,1.0,29.99
1,14.79,183.79,10.0,169.0
1,8.43,106.08,5.0,97.65
1,14.1,49.09,1.0,34.99
1,17.6,67.5,1.0,49.9
1,34.43,124.43,4.0,90.0
1,19.77,133.67,5.0,113.9
1,37.58,216.58,8.0,179.0
1,14.1,40.5,2.0,26.4
1,12.09,97.09,1.0,85.0
1,15.23,43.22,1.0,27.99
1,25.38,65.28,4.0,39.9
1,11.85,40.75,2.0,28.9
2,31.04,301.68,1.0,119.8
1,14.1,36.0,1.0,21.9
2,49.28,292.14,2.0,96.79
1,15.1,45.09,1.0,29.99
1,19.94,119.93,1.0,99.99
1,14.5,124.4,1.0,109.9
1,67.31,122.31,5.0,55.0
1,7.39,57.38,3.0,49.99
1,27.47,226.47,8.0,199.0
1,12.89,211.89,1.0,199.0
1,18.47,71.37,1.0,52.9
1,7.39,22.29,2.0,14.9
1,9.68,144.58,2.0,134.9
2,23.7,171.0,1.0,61.8
2,29.04,44.51,1.0,59.98
1,16.86,192.85,4.0,175.99
1,17.63,71.53,1.0,53.9
1,73.72,472.72,8.0,399.0
2,34.18,247.96,1.0,89.8
1,11.5,469.78,1.0,458.28
1,15.8,165.8,3.0,150.0
1,64.48,223.48,1.0,159.0
1,25.63,50.63,3.0,25.0
2,15.56,186.72,1.0,77.8
1,22.45,302.44,6.0,279.99
2,17.44,164.04,8.0,64.58
1,16.11,41.11,1.0,25.0
1,21.02,155.19,3.0,134.17
1,16.05,36.95,1.0,20.9
1,29.41,1828.41,10.0,1799.0
2,31.26,277.5,3.0,107.49
1,15.31,95.21,1.0,79.9
1,26.5,304.5,6.0,278.0
1,18.33,51.32,3.0,32.99
2,112.76,126.28,1.0,139.8
1,17.94,116.94,1.0,99.0
1,15.29,42.48,1.0,27.19
1,25.91,115.81,3.0,89.9
1,14.13,68.13,5.0,54.0
1,15.24,85.14,8.0,69.9
1,28.28,233.28,10.0,205.0
1,45.06,185.05,1.0,139.99
2,32.89,321.78,1.0,128.0
1,134.82,868.12,2.0,733.3
1,13.52,85.34,1.0,71.82
1,18.71,137.71,6.0,119.0
1,11.85,31.75,1.0,19.9
2,28.2,242.18,2.0,92.89
1,15.17,75.07,1.0,59.9
1,7.78,37.55,1.0,29.77
1,22.44,442.51,6.0,420.07
1,7.78,22.78,1.0,15.0
1,10.96,40.86,4.0,29.9
1,21.33,151.33,1.0,130.0
1,14.1,52.09,1.0,37.99
1,16.11,46.1,4.0,29.99
1,14.1,42.09,4.0,27.99
1,16.37,246.36,5.0,229.99
1,62.49,312.49,3.0,250.0
1,58.14,268.13,4.0,209.99
1,50.94,180.91,1.0,129.97
1,21.15,41.05,1.0,19.9
1,17.67,177.44,2.0,159.77
1,19.13,198.13,1.0,179.0
1,14.1,58.09,5.0,43.99
1,19.29,189.19,4.0,169.9
1,41.08,357.91,10.0,316.83
1,15.12,68.02,2.0,52.9
1,13.13,111.03,1.0,97.9
1,7.78,29.77,1.0,21.99
2,43.36,170.68,1.0,298.0
2,26.52,871.26,10.0,1716.0
1,23.83,143.82,1.0,119.99
4,47.4,142.6,2.0,95.2
1,16.93,526.93,8.0,510.0
1,13.68,210.48,2.0,196.8
1,15.15,72.65,1.0,57.5
1,7.39,53.38,1.0,45.99
1,7.78,22.24,2.0,14.46
1,12.23,71.23,1.0,59.0
1,0.0,69.9,1.0,69.9
1,15.61,138.6,1.0,122.99
1,26.91,295.91,10.0,269.0
1,7.78,28.18,1.0,20.4
1,14.1,49.1,1.0,35.0
1,13.08,82.98,3.0,69.9
1,16.92,191.82,3.0,174.9
1,17.93,327.92,2.0,309.99
1,17.3,167.2,1.0,149.9
1,16.8,183.79,3.0,166.99
1,15.17,75.17,1.0,60.0
1,37.9,86.8,8.0,48.9
1,25.63,60.53,1.0,34.9
1,31.57,131.47,1.0,99.9
1,14.7,90.6,1.0,75.9
1,24.18,99.18,1.0,75.0
1,42.66,132.56,4.0,89.9
1,13.85,52.84,1.0,38.99
1,15.3,75.29,1.0,59.99
1,9.06,52.96,1.0,43.9
1,16.8,68.7,1.0,51.9
1,16.95,116.94,3.0,99.99
2,37.24,374.08,10.0,149.8
1,35.32,290.22,4.0,254.9
1,20.25,165.24,3.0,144.99
1,21.17,201.16,10.0,179.99
1,19.0,148.0,1.0,129.0
1,13.71,112.71,1.0,99.0
2,35.42,314.44,6.0,121.8
1,8.04,51.04,1.0,43.0
1,13.57,92.57,3.0,79.0
1,20.99,150.89,10.0,129.9
1,14.72,173.72,4.0,159.0
1,22.62,152.52,2.0,129.9
1,16.53,96.43,1.0,79.9
1,7.78,64.77,3.0,56.99
1,17.94,116.94,3.0,99.0
1,14.53,184.83,4.0,170.3
1,10.96,30.86,1.0,19.9
1,16.6,56.6,5.0,40.0
2,47.26,234.48,10.0,69.98
1,13.82,82.82,1.0,69.0
1,45.3,165.3,3.0,120.0
1,12.69,58.59,1.0,45.9
1,16.95,116.94,1.0,99.99
1,15.44,113.34,4.0,97.9
1,18.23,65.88,1.0,47.65
1,9.94,62.74,3.0,52.8
1,18.23,44.23,1.0,26.0
1,13.18,182.17,10.0,168.99
1,13.58,93.57,1.0,79.99
1,18.67,132.07,1.0,113.4
1,22.77,112.76,1.0,89.99
1,11.9,68.89,1.0,56.99
1,9.36,96.35,1.0,86.99
1,18.04,228.03,6.0,209.99
1,15.35,100.34,1.0,84.99
1,15.18,128.17,1.0,112.99
1,48.96,547.96,6.0,499.0
1,9.94,48.19,2.0,38.25
1,8.72,58.71,1.0,49.99
1,10.91,310.81,2.0,299.9
1,10.6,65.6,1.0,55.0
2,16.41,314.42,1.0,140.8
1,12.14,162.04,10.0,149.9
1,8.51,118.41,2.0,109.9
1,19.92,124.82,2.0,104.9
1,11.85,36.75,1.0,24.9
1,12.79,32.78,1.0,19.99
1,7.39,26.38,1.0,18.99
1,17.75,89.75,4.0,72.0
1,48.74,338.64,8.0,289.9
1,39.53,219.52,8.0,179.99
1,23.37,173.27,1.0,149.9
1,25.11,114.11,1.0,89.0
1,20.19,440.19,1.0,420.0
1,17.94,116.94,1.0,99.0
1,29.55,49.55,1.0,20.0
1,63.11,186.1,6.0,122.99
1,12.79,40.79,1.0,28.0
1,21.18,65.78,2.0,44.6
1,68.38,578.38,3.0,510.0
3,55.08,1155.24,1.0,330.0
1,24.52,124.42,1.0,99.9
2,30.2,78.18,3.0,47.98
1,14.1,33.09,1.0,18.99
1,20.18,119.18,3.0,99.0
1,32.8,62.3,1.0,29.5
1,16.79,56.69,5.0,39.9
1,13.39,66.29,1.0,52.9
1,12.83,82.73,1.0,69.9
1,18.23,47.13,1.0,28.9
1,37.45,230.44,6.0,192.99
2,16.98,184.49,3.0,352.0
1,16.43,256.33,1.0,239.9
2,17.96,203.72,3.0,83.9
1,26.89,56.79,5.0,29.9
1,7.39,47.29,1.0,39.9
1,15.46,67.13,2.0,51.67
2,30.2,160.36,1.0,49.98
1,37.07,287.06,1.0,249.99
1,17.64,66.64,6.0,49.0
1,15.3,94.3,1.0,79.0
2,18.1,432.2,2.0,198.0
1,39.7,318.7,4.0,279.0
1,45.74,1944.86,10.0,1899.12
1,9.27,29.76,1.0,20.49
1,11.85,59.84,1.0,47.99
1,22.27,227.27,4.0,205.0
1,7.39,37.38,1.0,29.99
1,9.34,79.33,3.0,69.99
1,33.18,133.08,2.0,99.9
1,17.86,182.76,1.0,164.9
1,9.27,84.27,1.0,75.0
1,14.52,67.16,6.0,44.9
1,15.1,41.09,1.0,25.99
1,15.72,135.62,1.0,119.9
1,12.68,147.68,3.0,135.0
2,24.38,153.09,1.0,281.8
1,31.48,135.48,3.0,104.0
1,7.78,62.78,1.0,55.0
1,32.01,226.91,1.0,194.9
2,18.94,169.45999999999998,1.0,319.98
1,11.76,91.66,1.0,79.9
1,8.64,63.64,1.0,55.0
1,9.91,157.91,2.0,148.0
1,51.13,141.13,2.0,90.0
3,23.34,249.12,1.0,59.7
1,7.6,56.6,1.0,49.0
2,17.28,314.52,3.0,139.98
1,10.96,36.96,1.0,26.0
1,11.85,54.74,4.0,39.9
1,18.23,28.73,1.0,10.5
1,16.11,45.01,1.0,28.9
2,21.92,71.72,1.0,49.8
1,16.28,216.28,2.0,200.0
1,7.47,36.96,2.0,29.49
1,7.78,35.77,1.0,27.99
1,26.99,156.99,3.0,130.0
1,13.01,62.9,2.0,49.89
1,10.76,40.66,1.0,29.9
1,12.79,32.78,3.0,19.99
2,29.7,699.4,6.0,320.0
1,18.0,84.99,1.0,66.99
1,14.1,63.1,3.0,49.0
1,13.07,238.07,10.0,225.0
1,22.93,58.83,2.0,35.9
1,12.54,161.54,2.0,149.0
1,19.88,150.05,1.0,130.17
1,20.09,179.99,5.0,159.9
1,22.65,141.65,3.0,119.0
1,53.16,283.15,5.0,229.99
2,18.0,915.6,8.0,439.8
1,16.32,241.22,4.0,224.9
1,10.96,45.86,1.0,34.9
1,41.94,71.84,7.0,29.9
1,11.11,311.1,6.0,299.99
1,32.27,232.17,3.0,199.9
1,15.1,42.0,1.0,26.9
1,21.23,83.23,4.0,62.0
2,47.0,278.5,6.0,510.0
1,11.85,41.84,1.0,29.99
1,9.34,47.24,1.0,37.9
1,16.7,81.6,1.0,64.9
1,18.55,113.55,1.0,95.0
1,29.98,149.95,1.0,119.97
1,18.36,55.18,4.0,36.82
1,18.45,93.44,1.0,74.99
1,15.1,44.0,4.0,28.9
3,66.09,2178.18,1.0,659.97
1,26.89,56.88,2.0,29.99
1,221.5,616.5,1.0,395.0
1,14.43,44.42,1.0,29.99
1,14.16,73.06,1.0,58.9
1,8.11,22.81,1.0,14.7
1,13.58,93.48,1.0,79.9
1,58.06,197.96,1.0,139.9
1,44.64,164.63,3.0,119.99
1,8.72,88.71,1.0,79.99
2,27.4,45.69,3.0,63.98
1,16.19,172.16,2.0,155.97
1,15.56,51.55,1.0,35.99
1,42.03,192.03,3.0,150.0
2,82.08,1080.08,1.0,998.0
2,34.18,406.16,4.0,168.9
1,26.46,146.46,2.0,120.0
1,48.53,308.43,10.0,259.9
1,12.11,142.1,2.0,129.99
1,29.07,125.07,1.0,96.0
1,27.06,166.94,3.0,139.88
1,15.1,33.59,1.0,18.49
1,21.15,45.14,1.0,23.99
1,38.56,183.53,1.0,144.97
1,21.43,156.33,6.0,134.9
1,19.53,68.43,1.0,48.9
1,23.72,53.71,1.0,29.99
1,24.98,99.98,4.0,75.0
1,13.63,101.48,5.0,87.85
1,57.31,176.31,1.0,119.0
1,25.69,84.69,1.0,59.0
1,19.93,125.33,1.0,105.4
1,8.29,68.29,1.0,60.0
1,17.73,299.72,10.0,281.99
1,14.1,50.09,1.0,35.99
1,18.23,52.53,1.0,34.3
1,82.7,482.69,1.0,399.99
1,34.84,258.74,2.0,223.9
1,28.11,135.05,2.0,106.94
1,18.44,163.43,1.0,144.99
1,16.45,115.45,1.0,99.0
1,45.37,474.37,2.0,429.0
1,16.08,405.08,5.0,389.0
1,20.08,218.08,4.0,198.0
1,7.39,32.37,3.0,24.98
1,15.1,45.09,1.0,29.99
1,14.52,44.42,1.0,29.9
2,28.2,192.4,7.0,68.0
1,7.78,37.77,1.0,29.99
1,17.67,77.57,2.0,59.9
1,9.34,79.24,1.0,69.9
1,9.72,139.62,2.0,129.9
1,13.57,92.57,1.0,79.0
2,16.74,392.64,1.0,179.58
1,42.38,72.28,1.0,29.9
2,45.06,969.72,8.0,439.8
1,19.49,94.39,1.0,74.9
1,16.74,86.64,1.0,69.9
1,36.3,176.2,4.0,139.9
1,14.07,84.06,1.0,69.99
1,18.4,103.79,3.0,85.39
1,18.82,847.82,10.0,829.0
2,15.56,37.77,1.0,59.98
1,16.47,136.46,4.0,119.99
1,24.97,134.87,2.0,109.9
1,12.83,82.73,8.0,69.9
1,20.8,39.75,1.0,18.95
1,10.26,160.16,2.0,149.9
1,18.16,148.16,2.0,130.0
1,12.79,42.78,1.0,29.99
1,17.26,77.16,1.0,59.9
1,16.12,76.02,7.0,59.9
1,15.1,59.43,1.0,44.33
1,36.37,186.27,2.0,149.9
1,9.94,69.84,1.0,59.9
1,19.86,108.76,5.0,88.9
1,13.21,92.01,1.0,78.8
1,14.52,44.42,1.0,29.9
1,15.3,94.3,2.0,79.0
1,21.1,108.0,5.0,86.9
1,12.79,30.69,1.0,17.9
2,50.42,480.44,10.0,189.8
1,18.28,238.18,4.0,219.9
1,20.02,169.35,1.0,149.33
1,28.15,141.14,1.0,112.99
1,17.14,117.04,2.0,99.9
6,142.62,772.6800000000001,6.0,1016.4
1,22.85,58.85,3.0,36.0
1,18.73,443.73,2.0,425.0
1,8.83,53.82,1.0,44.99
1,21.64,136.54,1.0,114.9
1,67.14,177.14,1.0,110.0
1,14.52,64.32,2.0,49.8
2,46.86,533.5,5.0,219.89
1,32.37,931.37,10.0,899.0
1,14.1,40.0,4.0,25.9
1,15.1,24.1,1.0,9.0
1,17.67,77.57,2.0,59.9
1,18.82,121.72,3.0,102.9
1,18.99,1117.99,1.0,1099.0
1,9.69,109.68,2.0,99.99
1,15.23,65.22,2.0,49.99
1,14.8,104.7,2.0,89.9
1,16.49,120.49,1.0,104.0
1,13.9,59.87,5.0,45.97
1,13.89,92.79,1.0,78.9
2,25.46,270.92,1.0,110.0
2,41.9,3083.4,1.0,1499.8
1,14.44,134.34,1.0,119.9
1,17.6,50.5,2.0,32.9
1,19.32,38.65,3.0,19.33
1,9.94,65.43,1.0,55.49
1,11.77,51.67,2.0,39.9
1,15.62,604.62,6.0,589.0
1,13.24,111.24,2.0,98.0
1,9.21,75.11,1.0,65.9
1,18.52,133.12,2.0,114.6
1,12.74,69.71,3.0,56.97
1,14.1,234.1,1.0,220.0
1,9.74,66.63,2.0,56.89
2,23.48,225.16,8.0,89.1
1,15.1,30.1,1.0,15.0
1,20.6,1119.6,10.0,1099.0
1,29.31,159.3,2.0,129.99
1,18.08,90.98,1.0,72.9
1,20.98,90.88,1.0,69.9
1,13.37,126.37,1.0,113.0
1,16.79,48.69,1.0,31.9
1,15.61,80.6,8.0,64.99
1,16.79,33.78,1.0,16.99
1,7.71,18.61,1.0,10.9
1,17.51,412.16,10.0,394.65
1,15.1,45.0,3.0,29.9
1,17.09,71.99,1.0,54.9
2,23.7,61.8,1.0,99.9
1,15.94,650.34,4.0,634.4
1,15.7,85.6,3.0,69.9
1,7.78,52.68,1.0,44.9
1,20.26,130.25,1.0,109.99
2,80.52,550.26,8.0,1020.0
1,27.58,117.48,4.0,89.9
1,9.33,38.23,1.0,28.9
1,39.66,237.66,9.0,198.0
1,17.09,137.08,1.0,119.99
1,25.66,142.96,2.0,117.3
1,14.1,35.59,3.0,21.49
2,150.96,901.52,1.0,299.8
1,15.66,130.66,2.0,115.0
1,8.29,23.29,1.0,15.0
2,37.86,137.93,2.0,238.0
1,13.37,55.17,5.0,41.8
1,7.39,37.38,1.0,29.99
1,18.09,147.99,1.0,129.9
1,10.96,56.45,1.0,45.49
1,15.1,35.09,1.0,19.99
1,23.79,202.79,8.0,179.0
1,15.44,114.34,1.0,98.9
1,44.45,119.45,5.0,75.0
1,21.67,190.67,8.0,169.0
1,18.23,63.22,6.0,44.99
1,17.95,117.95,2.0,100.0
1,15.1,27.0,1.0,11.9
1,22.5,112.49,1.0,89.99
1,11.73,71.72,3.0,59.99
1,15.79,164.79,3.0,149.0
2,55.74,995.04,1.0,441.78
1,17.7,77.69,7.0,59.99
1,18.51,77.51,2.0,59.0
1,12.71,65.71,6.0,53.0
1,16.74,86.64,1.0,69.9
1,14.68,67.58,4.0,52.9
1,30.73,147.33,3.0,116.6
1,19.76,288.76,8.0,269.0
1,9.76,144.76,10.0,135.0
1,16.88,106.88,2.0,90.0
1,17.86,247.76,2.0,229.9
1,12.43,72.33,1.0,59.9
1,18.21,108.2,10.0,89.99
1,8.72,38.62,3.0,29.9
1,45.07,444.07,1.0,399.0
1,18.9,162.7,1.0,143.8
2,90.6,165.3,1.0,240.0
1,9.34,79.24,7.0,69.9
1,21.61,181.51,3.0,159.9
1,15.23,51.13,3.0,35.9
1,9.69,144.59,1.0,134.9
1,7.39,21.04,1.0,13.65
1,14.57,134.56,2.0,119.99
1,8.72,58.62,1.0,49.9
2,69.64,723.28,1.0,292.0
1,155.33,435.23,10.0,279.9
1,11.73,60.73,6.0,49.0
1,12.84,38.74,1.0,25.9
1,68.72,306.72,1.0,238.0
2,33.94,372.88,2.0,152.5
1,15.09,394.09,2.0,379.0
1,12.79,30.69,1.0,17.9
2,27.9,267.8,7.0,106.0
1,13.43,62.43,1.0,49.0
1,26.0,475.0,2.0,449.0
1,32.43,104.43,3.0,72.0
2,23.7,219.28,2.0,85.94
1,12.05,90.05,1.0,78.0
1,19.36,43.56,4.0,24.2
1,7.88,96.88,5.0,89.0
1,10.8,360.79,3.0,349.99
1,23.06,60.05,1.0,36.99
2,30.02,779.64,7.0,359.8
1,23.27,128.27,2.0,105.0
1,18.23,48.22,4.0,29.99
1,15.3,94.3,3.0,79.0
3,82.77,1598.31,6.0,450.0
1,10.96,15.86,1.0,4.9
1,23.91,172.81,1.0,148.9
2,53.64,390.88,3.0,141.8
1,25.89,175.79,2.0,149.9
1,15.1,50.0,1.0,34.9
1,16.25,86.15,4.0,69.9
1,36.76,215.76,1.0,179.0
1,9.94,67.43,1.0,57.49
1,16.17,75.17,1.0,59.0
3,46.2,524.7,1.0,128.7
1,15.29,73.96,1.0,58.67
1,33.68,732.68,1.0,699.0
1,18.23,52.1,1.0,33.87
1,25.63,39.28,1.0,13.65
1,9.25,294.15,3.0,284.9
1,7.78,20.28,1.0,12.5
1,12.79,32.69,1.0,19.9
3,22.17,271.71,1.0,68.4
1,13.89,123.79,3.0,109.9
1,21.94,570.94,10.0,549.0
1,14.11,63.11,1.0,49.0
1,17.2,367.19,10.0,349.99
1,34.15,79.14,2.0,44.99
2,47.38,494.72,2.0,199.98
1,7.78,37.77,1.0,29.99
1,17.63,45.62,4.0,27.99
1,14.1,34.1,1.0,20.0
1,17.17,52.07,1.0,34.9
1,17.88,121.8,10.0,89.9
1,14.72,104.71,2.0,89.99
1,17.92,876.82,10.0,858.9
3,64.67999999999999,904.95,1.0,236.97
1,27.23,98.13,1.0,70.9
2,27.72,353.44,2.0,149.0
1,7.39,32.38,1.0,24.99
1,22.42,92.32,1.0,69.9
1,8.72,37.72,1.0,29.0
1,53.84,230.83,1.0,176.99
1,46.55,345.55,1.0,299.0
1,24.81,229.81,2.0,205.0
1,16.66,75.65,7.0,58.99
1,7.78,32.68,1.0,24.9
1,39.4,198.4,1.0,159.0
1,12.61,142.51,2.0,129.9
1,16.79,46.69,1.0,29.9
1,21.33,141.23,8.0,119.9
1,15.1,64.59,1.0,49.49
1,12.72,72.62,1.0,59.9
1,39.1,189.0,1.0,149.9
1,10.14,200.04,8.0,189.9
1,23.57,139.55,10.0,99.9
1,30.22,480.12,10.0,449.9
2,35.44,643.48,1.0,286.3
1,19.04,248.94,2.0,229.9
4,55.2,274.8,1.0,219.6
1,19.43,239.42,3.0,219.99
1,22.46,98.46,1.0,76.0
1,25.1,1224.1,1.0,1199.0
1,25.63,39.61,3.0,13.98
1,12.48,42.38,1.0,29.9
1,17.6,57.5,1.0,39.9
1,16.36,246.26,5.0,229.9
1,7.58,52.57,1.0,44.99
1,11.62,97.61,1.0,85.99
1,51.39,1291.39,1.0,1240.0
1,7.78,36.78,1.0,29.0
1,19.32,818.32,8.0,799.0
1,20.75,58.74,1.0,37.99
2,37.82,456.76,4.0,190.56
1,8.35,113.35,5.0,105.0
1,20.8,36.79,3.0,15.99
1,26.53,90.25,4.0,63.72
1,8.3,158.2,1.0,149.9
2,27.26,794.52,8.0,370.0
1,16.24,103.14,1.0,86.9
1,22.19,90.09,1.0,67.9
1,15.62,223.12,1.0,207.5
1,94.97,613.15,8.0,518.18
1,29.62,128.62,5.0,99.0
1,50.71,170.71,10.0,120.0
6,21.0,887.8799999999999,10.0,127.0
1,13.11,123.01,1.0,109.9
1,14.52,52.52,1.0,38.0
1,17.84,101.74,2.0,83.9
1,15.28,165.18,1.0,149.9
1,7.78,38.28,1.0,30.5
1,15.1,43.0,1.0,27.9
1,12.55,72.45,2.0,59.9
1,62.43,997.37,10.0,934.94
1,37.55,205.55,3.0,168.0
1,15.23,65.22,2.0,49.99
1,12.69,92.59,1.0,79.9
1,27.55,237.54,8.0,209.99
1,7.4,27.3,1.0,19.9
1,16.6,66.5,1.0,49.9
1,13.66,156.94,3.0,143.28
1,24.17,923.17,1.0,899.0
1,20.52,550.51,2.0,529.99
2,50.28,640.56,1.0,270.0
2,52.1,543.8,10.0,219.8
1,19.22,210.22,2.0,191.0
1,9.06,132.05,1.0,122.99
1,12.04,131.03,1.0,118.99
4,33.0,252.6,1.0,219.6
2,23.46,81.63,1.0,139.8
1,15.76,110.66,1.0,94.9
3,45.3,288.0,1.0,50.7
1,15.3,94.29,9.0,78.99
1,18.3,168.2,1.0,149.9
2,32.22,264.04,1.0,99.8
1,150.13,620.03,2.0,469.9
1,16.46,135.46,2.0,119.0
1,17.78,42.68,1.0,24.9
1,17.45,197.44,8.0,179.99
1,14.82,118.82,3.0,104.0
4,73.2,2690.88,1.0,599.52
2,23.84,71.82,1.0,119.8
1,13.24,721.24,10.0,708.0
1,11.74,51.73,1.0,39.99
1,16.82,98.72,1.0,81.9
1,25.46,155.45,2.0,129.99
1,30.12,280.12,1.0,250.0
1,14.77,143.77,1.0,129.0
1,31.99,114.49,8.0,82.5
1,14.64,93.64,3.0,79.0
3,64.37,957.51,1.0,254.8
2,17.12,269.84,4.0,117.8
1,22.61,119.19,1.0,96.58
1,13.14,247.97,8.0,234.83
1,16.05,65.05,1.0,49.0
1,22.42,92.32,4.0,69.9
1,26.25,551.15,5.0,524.9
1,36.6,442.59,8.0,405.99
1,21.09,120.09,6.0,99.0
3,39.72,262.56,1.0,47.8
1,12.48,27.38,1.0,14.9
2,45.75,581.3,1.0,244.9
1,17.19,45.64,1.0,28.45
2,38.86,374.3,6.0,148.29000000000002
1,16.45,193.45,2.0,177.0
1,27.75,94.74,4.0,66.99
1,19.89,119.79,2.0,99.9
1,49.95,252.95,3.0,203.0
1,17.41,157.4,2.0,139.99
1,19.43,209.43,1.0,190.0
1,8.64,58.63,1.0,49.99
1,18.81,119.6,2.0,100.79
1,12.43,112.33,2.0,99.9
1,9.56,189.56,1.0,180.0
1,15.73,105.72,2.0,89.99
1,19.93,118.93,2.0,99.0
1,68.17,1738.17,10.0,1670.0
1,18.93,758.93,5.0,740.0
1,9.34,39.24,1.0,29.9
1,15.79,64.79,2.0,49.0
1,40.82,159.82,1.0,119.0
1,17.26,162.25,8.0,144.99
1,15.1,159.1,2.0,144.0
1,14.46,116.45,1.0,101.99
1,10.07,190.06,1.0,179.99
1,12.89,77.88,7.0,64.99
1,14.51,74.5,1.0,59.99
1,12.94,100.61,4.0,87.67
1,13.65,103.55,1.0,89.9
2,36.0,500.0,5.0,214.0
1,19.95,128.95,1.0,109.0
1,18.41,63.31,1.0,44.9
1,19.04,56.04,1.0,37.0
2,39.42,125.61,1.0,211.8
2,25.38,182.72,2.0,65.98
1,14.44,64.34,3.0,49.9
1,15.34,99.34,4.0,84.0
1,15.52,123.52,1.0,108.0
1,16.65,286.55,1.0,269.9
2,85.52,142.66,9.0,199.8
1,42.73,142.43,1.0,99.7
1,18.82,153.72,4.0,134.9
1,13.42,122.32,1.0,108.9
1,21.15,41.05,1.0,19.9
1,14.52,124.42,4.0,109.9
1,38.8,114.85,2.0,76.05
1,8.29,78.19,2.0,69.9
1,8.72,53.71,1.0,44.99
1,17.6,57.5,5.0,39.9
1,16.67,116.66,1.0,99.99
3,45.29,396.87,1.0,87.0
1,45.79,235.69,4.0,189.9
1,13.47,48.37,1.0,34.9
1,133.15,382.14,10.0,248.99
1,33.14,153.13,1.0,119.99
1,46.31,256.31,6.0,210.0
1,16.92,46.82,1.0,29.9
1,17.48,147.47,3.0,129.99
1,12.95,161.95,1.0,149.0
1,15.1,65.0,2.0,49.9
1,20.02,315.02,5.0,295.0
2,30.56,40.28,1.0,50.0
1,9.27,54.27,1.0,45.0
1,0.0,199.0,6.0,199.0
1,12.34,132.34,1.0,120.0
1,12.79,62.69,1.0,49.9
1,17.67,77.37,3.0,59.7
1,17.35,147.35,2.0,130.0
1,23.53,133.53,2.0,110.0
2,18.18,228.36,5.0,96.0
1,8.29,52.19,1.0,43.9
2,96.28,912.56,6.0,360.0
1,7.78,27.77,2.0,19.99
1,17.95,232.95,10.0,215.0
6,106.44,87.64,1.0,419.4
1,39.49,129.49,1.0,90.0
1,7.39,51.29,2.0,43.9
1,41.53,250.53,5.0,209.0
1,15.23,28.13,1.0,12.9
1,20.95,470.95,1.0,450.0
1,15.1,65.0,6.0,49.9
1,14.11,33.1,1.0,18.99
4,72.92,441.28,1.0,37.400000000000006
1,0.0,53.9,1.0,53.9
1,13.54,88.44,4.0,74.9
1,38.25,138.24,4.0,99.99
2,167.08,472.54,2.0,778.0
1,8.72,68.62,1.0,59.9
1,29.63,204.63,4.0,175.0
1,62.94,461.94,9.0,399.0
1,19.53,99.43,2.0,79.9
1,14.29,89.29,1.0,75.0
2,37.14,128.57,1.0,220.0
1,18.25,71.15,2.0,52.9
1,13.57,92.57,1.0,79.0
1,16.2,125.2,1.0,109.0
1,29.1,429.09,8.0,399.99
1,8.27,74.17,1.0,65.9
1,54.48,169.48,5.0,115.0
